Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.io,IOUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.io,TmXmlKeys,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.io,TmXmlKeys,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FRAME_ATTRIBUTE_NAME; SPOT_ID_ATTRIBUTE_NAME; SPOT_NAME_ATTRIBUTE_NAME; ROOT_ELEMENT_KEY; PLUGIN_VERSION_ATTRIBUTE_NAME; MODEL_ELEMENT_KEY; SETTINGS_ELEMENT_KEY; SPATIAL_UNITS_ATTRIBUTE_NAME; TIME_UNITS_ATTRIBUTE_NAME; LOG_ELEMENT_KEY; CROP_ELEMENT_KEY; CROP_XSTART_ATTRIBUTE_NAME; CROP_YSTART_ATTRIBUTE_NAME; CROP_ZSTART_ATTRIBUTE_NAME; CROP_TSTART_ATTRIBUTE_NAME; CROP_XEND_ATTRIBUTE_NAME; CROP_YEND_ATTRIBUTE_NAME; CROP_ZEND_ATTRIBUTE_NAME; CROP_TEND_ATTRIBUTE_NAME; CROP_DETECTION_CHANNEL_ATTRIBUTE_NAME; DETECTOR_SETTINGS_ELEMENT_KEY; TRACKER_SETTINGS_ELEMENT_KEY; TRACKER_SETTINGS_CLASS_ATTRIBUTE_NAME; TRACKER_ATTRIBUTE_NAME; IMAGE_ELEMENT_KEY; IMAGE_FILENAME_ATTRIBUTE_NAME; IMAGE_FOLDER_ATTRIBUTE_NAME; IMAGE_PIXEL_WIDTH_ATTRIBUTE_NAME; IMAGE_WIDTH_ATTRIBUTE_NAME; IMAGE_PIXEL_HEIGHT_ATTRIBUTE_NAME; IMAGE_HEIGHT_ATTRIBUTE_NAME; IMAGE_VOXEL_DEPTH_ATTRIBUTE_NAME; IMAGE_NSLICES_ATTRIBUTE_NAME; IMAGE_TIME_INTERVAL_ATTRIBUTE_NAME; IMAGE_NFRAMES_ATTRIBUTE_NAME; SPOT_COLLECTION_ELEMENT_KEY; SPOT_COLLECTION_NSPOTS_ATTRIBUTE_NAME; SPOT_FRAME_COLLECTION_ELEMENT_KEY; SPOT_ELEMENT_KEY; ROI_N_POINTS_ATTRIBUTE_NAME; INITIAL_SPOT_FILTER_ELEMENT_KEY; SPOT_FILTER_COLLECTION_ELEMENT_KEY; TRACK_FILTER_COLLECTION_ELEMENT_KEY; FILTER_ELEMENT_KEY; FILTER_FEATURE_ATTRIBUTE_NAME; FILTER_VALUE_ATTRIBUTE_NAME; FILTER_ABOVE_ATTRIBUTE_NAME; TRACK_COLLECTION_ELEMENT_KEY; TRACK_ELEMENT_KEY; TRACK_NAME_ATTRIBUTE_NAME; TRACK_EDGE_ELEMENT_KEY; FILTERED_TRACK_ELEMENT_KEY; TRACK_ID_ELEMENT_KEY; FEATURE_DECLARATIONS_ELEMENT_KEY; SPOT_FEATURES_ELEMENT_KEY; EDGE_FEATURES_ELEMENT_KEY; TRACK_FEATURES_ELEMENT_KEY; FEATURE_ELEMENT_KEY; FEATURE_ATTRIBUTE; FEATURE_NAME_ATTRIBUTE; FEATURE_SHORT_NAME_ATTRIBUTE; FEATURE_DIMENSION_ATTRIBUTE; FEATURE_ISINT_ATTRIBUTE; ANALYZER_COLLECTION_ELEMENT_KEY; SPOT_ANALYSERS_ELEMENT_KEY; EDGE_ANALYSERS_ELEMENT_KEY; TRACK_ANALYSERS_ELEMENT_KEY; ANALYSER_ELEMENT_KEY; ANALYSER_KEY_ATTRIBUTE; GUI_STATE_ELEMENT_KEY; GUI_STATE_ATTRIBUTE; GUI_VIEW_ELEMENT_KEY; GUI_VIEW_ATTRIBUTE; GUI_VIEW_ATTRIBUTE_POSITION_X; GUI_VIEW_ATTRIBUTE_POSITION_Y; GUI_VIEW_ATTRIBUTE_POSITION_WIDTH; GUI_VIEW_ATTRIBUTE_POSITION_HEIGHT; DISPLAY_SETTINGS_ELEMENT_KEY
TrackMate,fiji.plugin.trackmate.io,TmXmlKeys,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: FRAME_ATTRIBUTE_NAME; SPOT_ID_ATTRIBUTE_NAME; SPOT_NAME_ATTRIBUTE_NAME; ROOT_ELEMENT_KEY; PLUGIN_VERSION_ATTRIBUTE_NAME; MODEL_ELEMENT_KEY; SETTINGS_ELEMENT_KEY; SPATIAL_UNITS_ATTRIBUTE_NAME; TIME_UNITS_ATTRIBUTE_NAME; LOG_ELEMENT_KEY; CROP_ELEMENT_KEY; CROP_XSTART_ATTRIBUTE_NAME; CROP_YSTART_ATTRIBUTE_NAME; CROP_ZSTART_ATTRIBUTE_NAME; CROP_TSTART_ATTRIBUTE_NAME; CROP_XEND_ATTRIBUTE_NAME; CROP_YEND_ATTRIBUTE_NAME; CROP_ZEND_ATTRIBUTE_NAME; CROP_TEND_ATTRIBUTE_NAME; CROP_DETECTION_CHANNEL_ATTRIBUTE_NAME; DETECTOR_SETTINGS_ELEMENT_KEY; TRACKER_SETTINGS_ELEMENT_KEY; TRACKER_SETTINGS_CLASS_ATTRIBUTE_NAME; TRACKER_ATTRIBUTE_NAME; IMAGE_ELEMENT_KEY; IMAGE_FILENAME_ATTRIBUTE_NAME; IMAGE_FOLDER_ATTRIBUTE_NAME; IMAGE_PIXEL_WIDTH_ATTRIBUTE_NAME; IMAGE_WIDTH_ATTRIBUTE_NAME; IMAGE_PIXEL_HEIGHT_ATTRIBUTE_NAME; IMAGE_HEIGHT_ATTRIBUTE_NAME; IMAGE_VOXEL_DEPTH_ATTRIBUTE_NAME; IMAGE_NSLICES_ATTRIBUTE_NAME; IMAGE_TIME_INTERVAL_ATTRIBUTE_NAME; IMAGE_NFRAMES_ATTRIBUTE_NAME; SPOT_COLLECTION_ELEMENT_KEY; SPOT_COLLECTION_NSPOTS_ATTRIBUTE_NAME; SPOT_FRAME_COLLECTION_ELEMENT_KEY; SPOT_ELEMENT_KEY; ROI_N_POINTS_ATTRIBUTE_NAME; INITIAL_SPOT_FILTER_ELEMENT_KEY; SPOT_FILTER_COLLECTION_ELEMENT_KEY; TRACK_FILTER_COLLECTION_ELEMENT_KEY; FILTER_ELEMENT_KEY; FILTER_FEATURE_ATTRIBUTE_NAME; FILTER_VALUE_ATTRIBUTE_NAME; FILTER_ABOVE_ATTRIBUTE_NAME; TRACK_COLLECTION_ELEMENT_KEY; TRACK_ELEMENT_KEY; TRACK_NAME_ATTRIBUTE_NAME; TRACK_EDGE_ELEMENT_KEY; FILTERED_TRACK_ELEMENT_KEY; TRACK_ID_ELEMENT_KEY; FEATURE_DECLARATIONS_ELEMENT_KEY; SPOT_FEATURES_ELEMENT_KEY; EDGE_FEATURES_ELEMENT_KEY; TRACK_FEATURES_ELEMENT_KEY; FEATURE_ELEMENT_KEY; FEATURE_ATTRIBUTE; FEATURE_NAME_ATTRIBUTE; FEATURE_SHORT_NAME_ATTRIBUTE; FEATURE_DIMENSION_ATTRIBUTE; FEATURE_ISINT_ATTRIBUTE; ANALYZER_COLLECTION_ELEMENT_KEY; SPOT_ANALYSERS_ELEMENT_KEY; EDGE_ANALYSERS_ELEMENT_KEY; TRACK_ANALYSERS_ELEMENT_KEY; ANALYSER_ELEMENT_KEY; ANALYSER_KEY_ATTRIBUTE; GUI_STATE_ELEMENT_KEY; GUI_STATE_ATTRIBUTE; GUI_VIEW_ELEMENT_KEY; GUI_VIEW_ATTRIBUTE; GUI_VIEW_ATTRIBUTE_POSITION_X; GUI_VIEW_ATTRIBUTE_POSITION_Y; GUI_VIEW_ATTRIBUTE_POSITION_WIDTH; GUI_VIEW_ATTRIBUTE_POSITION_HEIGHT; DISPLAY_SETTINGS_ELEMENT_KEY
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 126
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,Feature Envy,The tool detected a instance of this smell because echoDetectorSettings is more interested in members of the type: Logger
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,Feature Envy,The tool detected a instance of this smell because echoTrackerSettings is more interested in members of the type: Logger
TrackMate,fiji.plugin.trackmate.providers,ActionProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,DetectorProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,EdgeAnalyzerProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,TrackAnalyzerProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,TrackerProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,ViewProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractProvider
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator.Assignment,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: r; c; cost
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator.Assignment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,LAPJV,Feature Envy,The tool detected a instance of this smell because resultToString is more interested in members of the type: SparseCostMatrix
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,ResizableDoubleArray,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: data; size
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,LAPUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: RED_BORDER; XML_ELEMENT_NAME_LINKING; XML_ELEMENT_NAME_GAP_CLOSING; XML_ELEMENT_NAME_MERGING; XML_ELEMENT_NAME_SPLITTING; XML_ELEMENT_NAME_FEATURE_PENALTIES; serialVersionUID; serialVersionUID; serialVersionUID; headers
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SegmentTrackerFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.tracking.jaqaman,SimpleSparseLAPTrackerFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: THIS2_TRACKER_KEY; THIS2_NAME; THIS2_INFO_TEXT
