Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (actionPerformed) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getGraph; fiji.plugin.trackmate.visualization.trackscheme.JGraphXAdapter.getEdgeFor
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Law of Demeter violation,The tool detected the smell in this method (actionPerformed) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.removeEdgeFeature; fiji.plugin.trackmate.visualization.trackscheme.TrackScheme.getModel; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTargetAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.declareEdgeFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.declareEdgeFeatures; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.features.edge,EdgeTimeAndLocationAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testProcess) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.FeatureModel.getEdgeFeature; fiji.plugin.trackmate.Model.getFeatureModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.edgeSet
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (testModelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.TrackModel.trackEdges; fiji.plugin.trackmate.Model.getTrackModel
TrackMate,fiji.plugin.trackmate.features.edge,EdgeVelocityAnalyzerTest,Law of Demeter violation,The tool detected the smell in this method (modelChanged) because the method voilates the law of Demeter. The long chain of method invocations is : fiji.plugin.trackmate.Model.getTrackModel; fiji.plugin.trackmate.TrackModel.trackIDOf
