Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,TrackFilterDescriptor,run,26,2,0,79,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.gui.components.FilterGuiPanel; fiji.plugin.trackmate.util.EverythingDisablerAndReenabler; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.gui.wizard.descriptors.TrackFilterDescriptor
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,TrackFilterDescriptor,displayingPanel,5,1,0,126,0,fiji.plugin.trackmate.gui.components.FilterGuiPanel,fiji.plugin.trackmate.gui.components.FilterGuiPanel; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.gui.wizard.descriptors,TrackFilterDescriptor,aboutToHidePanel,26,4,0,134,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.gui.components.FilterGuiPanel; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackMate; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.io.SettingsPersistence; fiji.plugin.trackmate.TrackModel
TrackMate,fiji.plugin.trackmate.io,CSVExporter,exportSpots,50,11,3,54,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.io.CSVExporter; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.io,CSVExporter,writeHeaderSpots,12,2,3,182,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.util.TMUtils; fiji.plugin.trackmate.io.CSVExporter
TrackMate,fiji.plugin.trackmate.io,CSVExporter,writeHeader,35,14,6,197,0,,
TrackMate,fiji.plugin.trackmate.io,CSVExporter,main,16,3,1,308,0,fiji.plugin.trackmate.io.TmXmlReader,fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.io.CSVExporter
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,IcyTrackFormatWriter,3,1,3,79,0,,
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,IcyTrackFormatWriter,6,1,4,84,0,,
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,getProcessingTime,3,1,0,92,0,,
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,checkInput,16,3,0,98,0,,
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,process,69,6,0,122,0,fiji.plugin.trackmate.graph.ConvexBranchesDecomposition,fiji.plugin.trackmate.graph.ConvexBranchesDecomposition; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,getErrorMessage,3,1,0,231,0,,
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,main,14,2,1,241,0,fiji.plugin.trackmate.io.IcyTrackFormatWriter,fiji.plugin.trackmate.io.IcyTrackFormatWriter; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,IcyTrackFormatWriter,readCalibration,12,1,1,261,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,cleanInvalidXmlChars,5,2,1,69,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,canReadFile,20,5,2,77,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,askForFileForSaving,32,5,2,103,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,createDialog,5,1,1,141,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,askForFileForLoading,47,5,4,161,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,accept,3,1,2,188,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,createDialog,5,1,1,212,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,askForFolder,40,4,4,239,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,createDialog,5,1,1,282,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,readIntAttribute,3,1,3,308,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,readIntAttribute,15,2,4,318,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,readFloatAttribute,15,2,3,338,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,readDoubleAttribute,3,1,3,358,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,readDoubleAttribute,15,2,4,363,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,readBooleanAttribute,3,1,3,383,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,readBooleanAttribute,15,2,4,388,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,IOUtils,readDoubleAttribute,16,2,4,412,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,readIntegerAttribute,16,2,4,433,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,readBooleanAttribute,16,2,4,454,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,readStringAttribute,9,2,4,475,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,unmarshallMap,16,2,3,487,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeTargetChannel,3,1,3,520,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeRadius,3,1,3,525,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeThreshold,3,1,3,530,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeDoMedian,3,1,3,535,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeDoSubPixel,3,1,3,540,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeDownsamplingFactor,3,1,3,545,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,IOUtils,writeAttribute,13,3,5,550,0,,
TrackMate,fiji.plugin.trackmate.io,IOUtils,marshallMap,3,2,2,587,0,,
TrackMate,fiji.plugin.trackmate.io,SettingsPersistence,readLastUsedSettings,12,3,2,41,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.io.SettingsPersistence; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,SettingsPersistence,saveLastUsedSettings,11,2,2,58,0,fiji.plugin.trackmate.io.TmXmlWriter,fiji.plugin.trackmate.io.TmXmlWriter; fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,SettingsPersistence,getDefaultSettings,9,1,1,75,0,fiji.plugin.trackmate.tracking.SpotTrackerFactory,fiji.plugin.trackmate.tracking.SpotTrackerFactory; fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.detection.SpotDetectorFactoryBase
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,accept,3,1,2,60,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,TGMMImporter,6,1,4,105,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,TGMMImporter,3,1,3,113,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,TGMMImporter,3,1,2,118,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,TGMMImporter,3,1,3,123,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,checkInput,19,5,0,132,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,process,165,19,0,159,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Model; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,getErrorMessage,3,1,0,446,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,getResult,3,1,0,452,0,,
TrackMate,fiji.plugin.trackmate.io,TGMMImporter,getProcessingTime,3,1,0,458,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,TmXmlReader,18,1,1,186,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getLog,5,2,0,218,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getGUIState,15,3,0,231,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getDisplaySettings,9,2,0,256,0,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO,fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getViews,35,7,5,268,0,fiji.plugin.trackmate.visualization.ViewFactory,fiji.plugin.trackmate.visualization.ViewFactory; fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getModel,25,5,0,343,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,createModel,3,1,0,397,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readImage,5,2,0,409,0,fiji.plugin.trackmate.io.TmXmlReader,fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readSettings,3,1,1,418,0,fiji.plugin.trackmate.io.TmXmlReader,fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readSettings,17,5,7,429,0,fiji.plugin.trackmate.Settings,fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getVersion,3,1,0,517,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getErrorMessage,3,1,0,525,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,isReadingOk,3,1,0,536,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getImage,22,5,1,552,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readTrackFeatures,39,5,1,583,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getInitialFilter,8,1,1,649,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getSpotFeatureFilters,13,2,1,668,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getTrackFeatureFilters,13,2,1,691,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getBaseSettings,22,3,2,714,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getDetectorSettings,25,5,3,751,0,fiji.plugin.trackmate.detection.SpotDetectorFactoryBase,fiji.plugin.trackmate.detection.SpotDetectorFactoryBase; fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getTrackerSettings,31,5,3,806,0,fiji.plugin.trackmate.tracking.SpotTrackerFactory,fiji.plugin.trackmate.tracking.SpotTrackerFactory; fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,getSpots,24,5,1,872,0,fiji.plugin.trackmate.SpotCollection,fiji.plugin.trackmate.SpotCollection; fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readTracks,73,14,2,930,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.io.TmXmlReader; fiji.plugin.trackmate.io.IOUtils; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readFilteredTrackIDs,37,6,1,1074,0,fiji.plugin.trackmate.io.IOUtils,fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,createSpotFrom,31,6,1,1132,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.io.IOUtils; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,removeAttributeFromName,5,3,2,1184,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readFeatureDeclarations,54,8,2,1194,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.io.TmXmlReader
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readAnalyzers,95,19,6,1294,0,fiji.plugin.trackmate.Settings,fiji.plugin.trackmate.Settings; fiji.plugin.trackmate.providers.SpotMorphologyAnalyzerProvider; fiji.plugin.trackmate.providers.SpotAnalyzerProvider; fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.io,TmXmlReader,readSingleFeatureDeclaration,39,5,6,1451,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,TmXmlWriter,3,1,1,149,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,TmXmlWriter,6,1,2,160,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,writeToFile,8,1,0,178,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,toString,12,1,0,196,0,,
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,appendModel,14,1,1,213,0,fiji.plugin.trackmate.io.TmXmlWriter,fiji.plugin.trackmate.io.TmXmlWriter; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,appendSettings,20,1,1,241,0,fiji.plugin.trackmate.io.TmXmlWriter,fiji.plugin.trackmate.io.TmXmlWriter
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,appendLog,8,2,1,278,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.io.IOUtils
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,appendGUIState,6,1,1,295,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,appendDisplaySettings,6,1,1,309,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.gui.displaysettings.DisplaySettingsIO
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoCropSettings,13,1,1,321,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoDetectorSettings,11,4,1,336,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackMateModule; fiji.plugin.trackmate.detection.SpotDetectorFactoryBase
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoTrackerSettings,11,4,1,359,0,fiji.plugin.trackmate.tracking.SpotTrackerFactory,fiji.plugin.trackmate.tracking.SpotTrackerFactory; fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackMateModule
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoTracks,55,11,1,382,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoFilteredTracks,11,2,1,490,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoImageInfo,17,1,1,504,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoSpots,16,3,1,524,0,fiji.plugin.trackmate.Model,fiji.plugin.trackmate.Model; fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.io.TmXmlWriter; fiji.plugin.trackmate.SpotCollection
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoFeaturesDeclaration,54,4,1,549,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.FeatureModel; fiji.plugin.trackmate.Model
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoInitialSpotFilter,8,1,1,616,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoSpotFilters,13,2,1,626,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoTrackFilters,13,2,1,643,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,echoAnalyzers,26,4,1,660,0,fiji.plugin.trackmate.Logger,fiji.plugin.trackmate.Logger; fiji.plugin.trackmate.TrackMateModule; fiji.plugin.trackmate.Settings
TrackMate,fiji.plugin.trackmate.io,TmXmlWriter,marshalSpot,31,6,2,702,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot; fiji.plugin.trackmate.FeatureModel
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,AbstractProvider,4,1,1,42,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,registerModules,26,4,0,56,0,fiji.plugin.trackmate.TrackMateModule,fiji.plugin.trackmate.TrackMateModule; fiji.plugin.trackmate.util.TMUtils
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,getKeys,3,1,0,93,0,,
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,getVisibleKeys,3,1,0,98,0,,
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,getDisabled,3,1,0,103,0,,
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,getFactory,3,1,1,108,0,,
TrackMate,fiji.plugin.trackmate.providers,AbstractProvider,echo,31,7,0,113,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider; fiji.plugin.trackmate.TrackMateModule
TrackMate,fiji.plugin.trackmate.providers,ActionProvider,ActionProvider,3,1,0,29,0,,
TrackMate,fiji.plugin.trackmate.providers,ActionProvider,main,4,1,1,34,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,DetectorProvider,DetectorProvider,3,1,0,30,0,,
TrackMate,fiji.plugin.trackmate.providers,DetectorProvider,main,4,1,1,35,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,EdgeAnalyzerProvider,EdgeAnalyzerProvider,3,1,0,32,0,,
TrackMate,fiji.plugin.trackmate.providers,EdgeAnalyzerProvider,main,4,1,1,37,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,SpotAnalyzerProvider,SpotAnalyzerProvider,4,1,1,35,0,,
TrackMate,fiji.plugin.trackmate.providers,SpotAnalyzerProvider,getFactory,6,2,1,41,0,fiji.plugin.trackmate.features.spot.SpotAnalyzerFactoryBase,fiji.plugin.trackmate.features.spot.SpotAnalyzerFactoryBase
TrackMate,fiji.plugin.trackmate.providers,SpotAnalyzerProvider,main,4,1,1,52,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,SpotMorphologyAnalyzerProvider,SpotMorphologyAnalyzerProvider,4,1,1,32,0,,
TrackMate,fiji.plugin.trackmate.providers,SpotMorphologyAnalyzerProvider,getFactory,6,2,1,38,0,fiji.plugin.trackmate.features.spot.SpotAnalyzerFactoryBase,fiji.plugin.trackmate.features.spot.SpotAnalyzerFactoryBase
TrackMate,fiji.plugin.trackmate.providers,SpotMorphologyAnalyzerProvider,main,4,1,1,49,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,TrackAnalyzerProvider,TrackAnalyzerProvider,3,1,0,36,0,,
TrackMate,fiji.plugin.trackmate.providers,TrackAnalyzerProvider,main,4,1,1,41,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,TrackerProvider,TrackerProvider,3,1,0,29,0,,
TrackMate,fiji.plugin.trackmate.providers,TrackerProvider,main,4,1,1,34,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.providers,ViewProvider,ViewProvider,3,1,0,29,0,,
TrackMate,fiji.plugin.trackmate.providers,ViewProvider,main,4,1,1,34,0,fiji.plugin.trackmate.providers.AbstractProvider,fiji.plugin.trackmate.providers.AbstractProvider
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costfunction,CostFunction,linkingCost,0,1,2,38,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costfunction,FeaturePenaltyCostFunction,FeaturePenaltyCostFunction,3,1,1,60,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costfunction,FeaturePenaltyCostFunction,linkingCost,14,3,2,65,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costfunction,SquareDistCostFunction,linkingCost,4,1,2,36,0,fiji.plugin.trackmate.Spot,fiji.plugin.trackmate.Spot
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,CostMatrixCreator,getSourceList,0,1,0,38,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,CostMatrixCreator,getTargetList,0,1,0,49,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,CostMatrixCreator,getAlternativeCostForSource,0,1,1,60,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,CostMatrixCreator,getAlternativeCostForTarget,0,1,1,71,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator,DefaultCostMatrixCreator,7,1,5,66,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator,getProcessingTime,3,1,0,75,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator,getResult,3,1,0,81,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator,checkInput,23,6,0,87,0,,
TrackMate,fiji.plugin.trackmate.tracking.jaqaman.costmatrix,DefaultCostMatrixCreator,process,49,6,0,118,0,fiji.plugin.trackmate.tracking.jaqaman.costmatrix.DefaultCostMatrixCreator,fiji.plugin.trackmate.tracking.jaqaman.costmatrix.DefaultCostMatrixCreator
